31	-21
231	-79
431	-6
631	1
831	79
1031	-8
1231	-8
1431	26
1631	31
1831	27
2031	13
2231	61
2431	2
2631	-8
2831	62
3031	85
3231	40
3431	-102
3631	31
3831	10
4031	68
4231	23
4431	-35
4631	50
4831	53
5031	-61
5231	-35
5431	-6
5631	18
5831	-18
6031	30
6231	22
6431	44
6631	44
6831	13
7031	-16
7231	25
7431	-38
7631	-26
7831	-21
8031	-66
8231	36
8431	6
8631	13
8831	9
9031	-49
9231	72
9431	7
9631	8
9831	11
10031	35
10231	-45
10431	-30
10631	40
10831	-32
11031	-56
11231	4
11431	-1
11631	-3
11831	-68
12031	70
12231	52
12431	-33
12631	-33
12831	-12
13031	-7
13231	14
13431	-46
13631	-3
13831	-27
14031	-39
14231	-6
14431	-28
14631	10
14831	40
15031	-106
15231	13
15431	-31
15631	-13
15831	-9
16031	-19
16231	98
16431	-82
16631	23
16831	57
17031	2
17231	48
17431	-10
17631	-76
17831	-17
18031	-35
18231	-5
18431	36
18631	-22
18831	62
19031	-33
19231	-46
19431	2
19631	47
19831	7
20031	-49
20231	-46
20431	50
20631	-20
20831	2
21031	70
21231	-38
21431	-76
21631	-26
21831	-38
22031	30
22231	93
22431	-64
22631	-2
22831	-68
23031	-56
23231	-5
23431	2
23631	8
23831	46
24031	4
24231	43
24431	40
24631	83
24831	107
25031	-2
25231	-22
25431	-64
25631	11
25831	8
26031	-51
26231	-5
26431	16
26631	27
26831	32
27031	37
27231	56
27431	-26
27631	-3
27831	-57
28031	-10
28231	-65
28431	25
28631	43
28831	19
29031	-58
29231	-7
29431	46
29631	7
29831	58
30031	-24
30231	44
30431	-57
30631	-6
30831	-34
31031	29
31231	23
31431	-35
31631	6
31831	24
32031	50
32231	29
32431	-87
32631	-100
32831	37
33031	-2
33231	95
33431	-91
33631	-34
33831	-12
34031	-27
34231	-1
34431	-1
34631	-43
34831	61
35031	-14
35231	-3
35431	-6
35631	-65
35831	78
36031	-12
36231	64
36431	21
36631	-44
36831	100
37031	-12
37231	32
37431	82
37631	-3
37831	64
38031	26
38231	108
38431	-31
38631	-5
38831	54
39031	4
39231	19
39431	-49
39631	-48
39831	86
40031	-25
40231	18
40431	38
40631	22
40831	43
41031	61
41231	-2
41431	62
41631	-95
41831	78
42031	67
42231	-68
42431	46
42631	-64
42831	70
43031	5
43231	-3
43431	-74
43631	-31
43831	-105
44031	1
44231	-49
44431	-8
44631	-34
44831	88
45031	-15
45231	-70
45431	-36
45631	-2
45831	-6
46031	-58
46231	35
46431	-33
46631	6
46831	-1
47031	20
47231	24
47431	-5
47631	-43
47831	17
48031	41
48231	24
48431	-16
48631	3
48831	-8
49031	62
49231	1
49431	15
49631	88
49831	-21
50031	-15
50231	34
50431	39
50631	-42
50831	-70
51031	42
51231	37
51431	27
51631	81
51831	9
52031	18
52231	10
52431	-91
52631	0
52831	36
53031	-6
53231	-12
53431	10
53631	22
53831	-32
54031	-28
54231	39
54431	-39
54631	-15
54831	-49
55031	29
55231	9
55431	31
55631	82
55831	20
56031	15
56231	-49
56431	29
56631	24
56831	86
